hash,semester,instructors,is_author,author,date,title,comment_content,comment_teaching,comment_grading,comment_workload,rating_content,rating_teaching,rating_grading,rating_workload,has_midterm,has_final,has_quiz,has_assignment,has_essay,has_project,has_attendance,has_reading,has_presentation,upvote_count,vote_count,voted,is_upvote,comment_count,attachments
7vG3y9JNyDJBj9wbTmFDUwQP3vbnL6EI,2016-17 Fall,"[{'id': 846, 'name': 'TSOI, Yau Chat', 'rating': 1}]",False,Henry Sze,"Jan 06, 2017",,主要係兩個Topic<br />1.Process and Thread <br />2.Memory and Storage Management<br />剩係死記，考試唔洗寫Shell Script，剩係得concept，好多應該教既野都無教到，內容比較悶,Desmond教書好有心機，有好多例子同佢自己整既Notes去幫助學生。但可惜只係教呢個Semester。基本上上足堂就可以明哂大部份既內容，剩底就係要自己死記。,都比較好Grade<br />唯一分勝負就係Midterm同Final<br />但大部份既問題都好直接咁問<br />所以平衡來講Mean都幾高下<br />想好Grade就唯有死記，食左份Notes,比較低<br />雖然有兩個Project，但每個Project都剩係寫十行內就可以完成，而且有哂instruction，好簡單。<br /><br />最重Workload既地方都係Midterm同Final，好需要記憶力去背哂所有野。,3,5,4,4,True,True,False,True,False,True,False,False,False,0,0,False,False,0,[]
mvo59pqvKLYjtLRcmCOQbzF8QGcnCSqP,2016-17 Fall,"[{'id': 846, 'name': 'TSOI, Yau Chat', 'rating': 1}]",False,gossipgirl,"Dec 28, 2016",,"Theoretical course content. Topics include:<br />Basics of OS, Types of OS, Process Concepts, Threads ,Process Scheduling and Synchronisation, Deadlock, Memory Management, Virtual Memory, File Systems, Mass Storage Systems.<br /><br />Content isnt very difficult. Some easy calculations to do. Questions are fairly theoretical.","Well, if you like Desmond, he should be the best of instructors for the course. If not, you might find it hard to concentrate in classes.<br />But given the syllabus, I think he does a fine job explaining and giving practice/sample/possible questions in class. So going to class might help a tad bit.","Grading seems fine, not too lenient but too strict either.<br /><br />4 Assignments 20%<br />2 Programming Assignments 25%<br />1 Midterm 20%<br />1 Final 35%<br /><br />Mean of the midterm stays pretty high ~80.<br />Mean of the final stays fairly high ~70.<br />Exams aren&#039;t very difficult so high scores are possible.<br /><br />Overall grade is similar to COMP2611.<br />~88% B+&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;~90%&nbsp;&nbsp;A-",Workload is very light to be honest. The 2 programming assignments are nothing compared to those of 2011 and 2012. <br />Both assignments are barely 20-30 lines of C code. <br />The written assignments are slightly more challenging and they do require you to spend some time answering questions.,4,4,4,5,True,True,False,True,False,True,False,False,False,0,0,False,False,0,[]
kCpgk4U4wenIUQz7NPKzblIViE4eG5WH,2024-25 Spring,[],False,Liuliu0904,"Jan 27, 2026",,Mainly describe what and how OS system works. It is quite a fun course at the very start of the course the stuffs are quite hard but to the content behind it will become easier.,"The lecture may not be that useful but for the tutorial the stuffs are quite easy to understand, while during the tutorial before exam they will more attention on the stuffs teach on class while the other time maybe more concern on the programming assignments and the usage of command line",Quite easy to obtain a pass range but quite difficult to take a good grade.,Quite a little of work load. A few assignments only and 3 programming assignment. Both the mid-term and final are open-book.,4,4,3,4,True,True,False,True,False,False,False,False,False,0,1,False,False,0,[]
9wEo4sfSw1mbrGn3rih5gD2bxLEumfy9,2025-26 Fall,"[{'id': 112, 'name': 'LI, Bo', 'rating': 1}]",False,LBJ,"Dec 18, 2025",,Content<br /><br />1: Introduction<br />2: Operating System Structures<br />3: Processes<br />4: Threads and Concurrency<br />5: CPU Scheduling<br />6: Synchronization tools<br />7: Synchronization examples<br />8: Deadlocks<br />9: Memory Management Strategies<br />10: Virtual-Memory Management<br />11: Mass Storage Systems<br />13: File-System Interface<br />14: File-System Implementation<br />17: Protection,"Professor Li Bo&#039;s teaching is a little bit boring,&nbsp;&nbsp;also maybe due to the boring but useful content.",Grading<br /><br />Grading Scheme<br />Assessment Item Contribution (%)<br />Homework&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;20%<br />Projects&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;30%<br />Midterm Exam&nbsp;&nbsp;&nbsp;&nbsp;20%<br />Final Exam&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;30%<br /><br />Mean/Median/High/SD/Low<br />HW1: 89.62/90.00/100/4.39/0<br />HW2: 94.21/96/100/6.64/0<br />HW3: 95.78/100/100/8.20/0<br />HW4: 96.46/98.50/100/6.30/0<br />PA1: 98.34/100/100/9.58/0<br />PA2: 94.23/100/100/14.98/0<br />PA3: 98.88/100/100/4.35/0<br /><br />Midterm Exam:<br />65.01/67.00/?/17.98/?<br /><br />Final Exam:<br />69.86/71.75/ /15.48/?,"Workload<br /><br />The workload is high combined with pa and write hw, all other students&#039; hw score is high, so it is stressful if you want to get a A",4,4,4,4,True,True,False,True,False,True,False,False,False,0,1,False,False,0,[]
lNFgImHNemDfKvOpoG8RbfJUVp7cCxWm,2024-25 Fall,"[{'id': 112, 'name': 'LI, Bo', 'rating': 1}, {'id': 1843, 'name': 'LI, Mo', 'rating': 1}]",False,C.C,"Dec 23, 2024",Below UQ A range !,"Content is quite a lot and kind of dry but I believe those are important concepts any CS students should know especially for those who want to work in the field of Computer Systems or software developers.<br /><br />I think the key here is that modern OSs use &quot;multi-tasking&quot; (CPU frequently switching between jobs) so that you can play game and watch Youtube &quot;at the same time&quot;. You&#039;ll learn how OSs achieve this, how OSs deal with the various problems that arise and how to optimize in this course.<br /><br />In labs, you can also learn C programming, terminal commands (csh) in Linux.<br /><br />Introduction<br />Operating System Structures<br />Processes<br />Threads and Concurrency<br />CPU Scheduling<br />Synchronization tools<br />Synchronization examples<br />Deadlocks<br />Memory Management Strategies<br />Virtual-Memory Management<br />Mass Storage Systems<br />File-System Interface<br />File-System Implementation<br />Protection","Both are fine. I give B only because content is quite dry and I don&#039;t think someone can teach much better with those topics.<br /><br />LI, Mo has interactive activities, the was once he stimulated read-writer problem where students come to the white board and play together. I think this&#039;s more fun than reading a pile of code. He&#039;s teaching is also decent especially about topics before memory. However, I find LI,Bo explaining the working set model better.<br /><br />TA Peter is clearly more experienced than other TAs and his labs were great.","OMG Surprisingly good !<br /><br />HW (20%): 95, 93, 97, 100<br />3 PAs (30%): full<br />Mid term (20%): 84/100 (Median:79, UQ: 88, High: 100)<br />Final (30%): 82/100 (Median:74.5, UQ: 84, High: 100)<br />Grade: A-<br /><br />So below UQ still can A range ? Maybe it&#039;s because there&#039;re some PhD in this course and they need B or above to pass so grading becomes better ? btw I think I saw my COMP4541 TA Soroush here (as my classmate) lol<br /><br />The students (several of them) getting 100 in mid term and final are really impressive ...","Usual for UG course.<br /><br />4 HWs and 3 PAs not hard just do them by reading lecture and lab notes, they do take some time.<br /><br />Mid term and Final requires you be very familiar and understand the topics. They&#039;re open book and many students print hundreds of pages (not very environmentally friendly lol)<br /><br />Btw don&#039;t forget to bring calculator in mid term, if you do make sure you write the steps and name them clearly, I didn&#039;t bring calculator in mid term and lost 6 marks even my formula is correct because (1) I couldn&#039;t evaluate and (2) TA said the formula &quot;comes out of nowhere&quot;",4,4,5,4,True,True,False,True,False,True,False,False,False,1,3,False,False,0,[]
USaen3rCUPF5ATWzjheGWsqv93zEMHHJ,2022-23 Fall,"[{'id': 132, 'name': 'ZHANG, Qian', 'rating': 1}]",False,henrychh927,"Dec 20, 2022",,"There are mainly 2 parts of content. The first half is about processes and threads, and the second half is about memory and storage.<br /><br />I found the first half to be practically useful, since multiprocessing and multithreading are very important when writing performant codes, particularly for AIs and games. It will come in handy when you study machine learning courses later, particularly for hyper-parameter tuning.<br /><br />The second half talks about how the OS internally organize memory and storage. It may be useful to learn the terminologies, but the algorithms taught in this part don&#039;t really have much practical use, at least for me.","Professor Zhang is a good communicator. During the lectures, she know how to give good examples when explaining the topics. And most importantly, she knows how to simplify the concept in layman terms for easier digestion. Compared to other professors in other courses, I think she is definitely above average in most aspects.","Midterm Exam: 20%<br />Final Exam: 30%<br />4 Homeworks: 20%<br />3 Projects: 30%<br /><br />For homeworks and projects, almost everyone is close to full marks. For &quot;projects&quot;, they mean coding assignments. Since they already provided all the test cases for you and they use the same for grading, you can just check your program outputs to the expected outputs, then get all 100 marks.<br /><br />Midterm covers processes/threads except deadlock, while final covers the rest. Not difficult, but easy to make mistakes, since there are lots of calculations. Most students get around 65-75 marks in these exams.",They don&#039;t expect you to have an easy time when it comes to workload. 4 homeworks and 3 coding assignments is probably on the level of a 4-credit course.,4,5,4,2,True,True,False,True,False,True,False,False,False,0,1,False,False,0,[]
rJDXw067NdkWxYqqZ4gWwe397ANy90cq,2021-22 Spring,"[{'id': 113, 'name': 'CHEN, Kai', 'rating': 0}]",False,khimizi,"Jun 01, 2022",DO NOT TAKE THIS COURSE IF YOU HAVE OTHER CHOICES,"Normal contents on the operating system. Exactly the same as the content from the textbook operating system concepts with no additional materials taught. In fact, the lecture slides are made of extractions from the textbook but with countless typos.","The two professors are simply reading out sentences written on the lecture slides with no additional explanation. But one thing is different, Bo Li seems to be more confident while teaching the course than Kai chen.<br /><br />However, both of the instructors fail to notice flaws in lecture slides when they are reading them out. I doubt whether they understand what they are teaching since all of the typos are identified by the students. And even after the professor realizes the typos after students raise questions,&nbsp;&nbsp;he won&#039;t correct them, leaving the incorrect lecture slides on the website for months until students wrote emails to explicitly ask him to correct the slides. <br /><br />In fact, I feel that the IA is more capable of teaching the course than the professor.",Fair enough.,"Light workload.<br />3 PA with all of the test cases released. Each PA took from 1 hour ~ 4 hours to finish. They are quite simple.<br />About 1 HW each month, the questions are simple but they are not clearly written so I sometimes feel that the questions are hard to understand.",4,2,4,4,True,True,False,True,False,True,False,False,False,1,3,False,False,0,[]
Vqt9Izej1OJMp6N8MBEToUNiAxjLHbJ0,2016-17 Fall,"[{'id': 113, 'name': 'CHEN, Kai', 'rating': 1}]",False,LinkedList,"Dec 28, 2016",sBetter course than COMP2611 BUT still have many of improvement,"Concept are varies from CPU , memory management etc,the struffes are mainly memorize and calculation should paid more attention because it &#039;s easily to have mistake when you repeat to calculated the formula.(At least I usually make that type of mistakes.)<br /><br />And I don &#039;t think that it &#039;s practical and only focus on theory.",Kai is a good teacher that he paid many of efforts for student improvements(such as meeting with those students after mid term examination).<br /><br />And sometimes would have in class discussion with students but sometimes he taught concept fast.,"In Chen Kai Class,my examination mark reach about average(Don &#039;t know average whether equal to mean ) and my final grade is&nbsp;&nbsp;B-.(Other lecture may be different,don &#039;t know exact data)<br /><br />But the difference between each sub grade is not far because assignment and Homework had already count about 45 marks.(They assume all students get full marks but I don t&#039; have source so that HW only got 8x % each times and lose many marks there.)<br /><br />So examination is the crux of grading.",Workload is light and compared with COMP2611 it &#039;s much easier but concept are too theory and it &#039;s much better to make concepts applicable.,3,5,3,4,True,True,False,True,False,False,False,False,False,1,3,False,False,3,[]
QF36xUm0r4qZuzTNUUmQ2DvrYi4TF3do,2022-23 Fall,[],False,VincentLi,"Dec 14, 2022",,"The content is not complicated and is easy to follow. However, the project assignment requires coding ability in c language. If you do not have previous knowledge of c, you will be very tough.","The lectures and tutorials are fine, and students can watch the recordings.<br />But almost no coding tutorial on how to work out project assignments. And the TA didn&#039;t give suggested solutions on how to work on project assignments.",I don&#039;t know yet.,"The workload is huge... <br />Students need to work out 4 homework, 3 project assignments, 1 midterm, and 1 final exam.",4,4,4,2,True,True,False,True,False,True,False,False,False,0,2,False,False,0,[]
JvVZAPUKa0NVlFktLAgTv1aliF0Bj0Ex,2020-21 Fall,"[{'id': 112, 'name': 'LI, Bo', 'rating': 0}]",False,Don2000,"Dec 25, 2020",SHIT COURSE,OS嘢， for me 係幾有趣。<br />PA用好少時間做完。<br />lab 無上過。,"Li, Bo 講嘢無聊，浪費咗個course",SHIT.<br /><br />ITEM	ME/AVG<br />Exam	75.5/70.6<br />Midterm	73/81.2<br />HW1	97	<br />HW2	83	<br />HW3	98	<br />HW4	80	<br />PA1	100	<br />PA2	100	<br /><br />C+<br />完全無諗過above mean都可以C+,4HWK 2PA<br />HWK：Ctrl+F搵資料ppt寫答案<br />PA：係linux上面寫C，不過唔會教你linux點用。<br />利申：諗住自己用過linux三四年讀e個course會有利，其實同linux無乜關係<br />Lab：我無上過。<br /><br />MT／Exam : 背嘢course嚟，做passpaper背答案,4,2,1,3,True,True,False,True,False,False,False,False,False,3,9,False,False,0,[]
PtN61Y86bRCEJVksmpxvHmjZv41B7xJn,2022-23 Fall,"[{'id': 132, 'name': 'ZHANG, Qian', 'rating': 0}]",False,minus69,"Dec 21, 2022","Easy course, fair grading, standard content, bad teaching","Chapter 1: Introduction<br />Chapter 2: Operating System Structures<br />Chapter 3: Processes<br />Chapter 4: Threads and Concurrency<br />Chapter 5: CPU Scheduling<br />Chapter 6: Synchronization tools<br />Chapter 7: Synchronization examples<br />Chapter 8: Deadlocks<br />Chapter 9: Memory Management Strategies<br />Chapter 10: Virtual-Memory Management<br />Chapter 11: Mass Storage Systems<br />Chapter 13: File-System Interface<br />Chapter 14: File-System Implementation<br />Chapter 17: Protection<br /><br />Standard OS course content, you can find the exact same ppt slides from other universities&#039; OS courses. Teaches basic algorithms in most topics which require no advanced math knowledge. Just +-x/.&nbsp;&nbsp;Some OS concepts are relevant throughout the entire course, so it is good to have a clear early understanding of the course materials. Also you should be comfortable with binary and hexadecimal conversions. <br /><br />Content before midterm (esp multithreading) is useful. Memory and storage are meh.","Teaching was so-so. Prof basically just read aloud the lecture notes (with incomprehensible accent like other reviews mentioned). Only few students attended lectures. <br /><br />If you want to have someone read the lecture notes for you, going to class is fine I guess. I did attend all the lectures just because I was too lazy to read the course material on my own. Prof was willing to answer questions in class/after class.<br /><br />TA Peter was helpful. He explained the topics in the labs way better than prof did in the lectures. I recommend attending the labs.","Homework 20% PA 30% MT 20% Final 30%<br /><br />HW1: 97/100 (avg 91.82, sd 10.98)<br />HW2: 100/100 (avg 94.02, sd 14.46)<br />HW3: 100/100 (avg 93.48, sd 15.07)<br />HW4: 100/100 (avg 94.41, sd 14.51)<br />PA1: 100/100 (avg 86.98, sd 27.71)<br />PA2: 100/100 (avg 94.74, sd 21.51)<br />PA3: 100/100 (avg 95.47, sd 17.46)<br />Midterm: 91/100 (avg 73.48, sd 15.68)<br />Final: 89.5/100 (avg 70.18, sd 13.00)<br /><br />Overall ~95%, A+","Workload is fair. <br />4 HW<br />3 Project assignments <br /><br />Homework questions are similar to what will appear in the exams. Like other reviews mentioned, you will need to send emails to TA for clarifications to secure full mark due to the lack of clear instructions in some questions.<br /><br />Project assignments each takes around 2 hours to finish except the first one which was challenging. The others were easy.<br /><br />Doing the assignments (on your own) will help you prepare for the exams. Also do spend time to review course materials on a regular basis and you should be fine. I only spent 1-2 days doing revision before exams. Doing past paper from the last 3-4 years is good enough.",3,2,4,4,True,True,False,True,False,True,False,False,False,1,6,False,False,0,[]
jzlQ7zaTSlEqkTzl5JIFBIspZCfLYla3,2020-21 Fall,"[{'id': 112, 'name': 'LI, Bo', 'rating': 1}]",False,Think,"Dec 23, 2020","Memorization, just like 2611","Typical OS content<br /><br />Very high level concepts of OS, with occasional C code references and POSIX libraries<br /><br />The course covers a lot of topics, but without much depth, so memorization of concepts and a few important equations / algorithms would get you good grades.","Well, the concepts are memorization anyway, so I don&#039;t think teaching matters that much. Just read the materials and memorize key points, and you are done for the exams.<br /><br />Nonetheless, I think teaching was above average: listening to the lectures clarified some points. Also, the TAs and the professor are super fast to reply emails and answer questions with good amount of details, which was quite helpful.","For this semester, it was entirely online.<br /><br />4 HW 20%<br />2 PA (Programming Assigment) 30%<br />1 MT 20%<br />1 Final 30%<br /><br />HW: conceptual questions. Some question answers can be found online.<br /><br />PA: C programming assignment that covers one of the topic taught in class. You have to run it in the CSE lab machine, so get used to SSH and linux shell command. After that, the assignment themselves are not too hard.<br /><br />Exams: Same format as HW. Almost the same questions, but with a little bit more difficulty.<br /><br />HW and PA mean: ~90/100<br />MT mean: ~83/100 sd: 15 ish<br />Final mean: ~70/100 sd: 16 ish<br /><br />I think the competition for the top grade is not too harsh for this course. If you can get around +1sd~1.5sd for the most part, you will get A+, whereas in other courses you might end up with an A with that score range.","The workload is OK I think. There are many HWs throughout, but they are not too hard. It took me about 2~3 hrs per HW, and about 2~3 hours or less for the PA (once you know the concept, they are very easy).",4,5,5,4,True,True,False,True,False,False,False,False,False,0,4,False,False,0,[]
l0AuMAQLJYd2LZkoWnPcwsBhQyoWWuKp,2023-24 Fall,"[{'id': 762, 'name': 'WANG, Wei', 'rating': 1}]",False,"LIU, Yue","Jan 03, 2024",,"At the first a few lectures there were many people attending the lectures, while after midterm there were only ~10 people attending the lectures. I think one reason is cuz the lecture time is 9:00am.","Pros: Prof. Wang&#039;s lecture was easy to understand. He gave the lecture in a&nbsp;&nbsp;slow pace. <br />Cons: I think he spent too much time on the first a few lectures, while there was not enough time for the last a few lectures near the final exam.",The grading is fair. We can get the official past papers (midterm&amp;final) for reviewing. I think it is a great point for this course.,"Since we can know the exact range of exams from the past papers, I think our reviewing process is more purposeful than many other COMP courses, so the workload is not as large as expected.",4,4,5,5,True,True,False,True,False,True,False,False,False,0,5,False,False,0,[]
Oii6fKFFrSimWlNLCPxHs0fZHrqk57aS,2022-23 Spring,"[{'id': 113, 'name': 'CHEN, Kai', 'rating': 1}]",False,TryTryTry,"Jun 05, 2023",,"This course provides adequate but relatively easy content. Most topics require significant effort to memorize, while only a select few require calculation. Upon completion of the course, you will have a rough understanding of the basic structure and functionality of operating systems.","The teaching could be improved as the professor tends to simply read off the slides, making it somewhat monotonous. Additionally, not enough examples are discussed during class. However, some examples are provided during the tutorials, which can be beneficial for deeper comprehension. Therefore, attending the tutorial sessions or watching the recorded videos would be helpful in gaining a better understanding of the course material.","The grading is nice. 20% homework, 30% project, 20% midterm, 30 final. The average scores of midterm and final are 60 ~ 75. I obtained an A+ grade with a 95% overall score without putting in a significant amount of effort.","The workload for this course is reasonable. Each assignment can be completed promptly, while the three required projects involve the use of C Language. The first project may require a considerable amount of debugging effort, but the others are more manageable. Additionally, in preparation for the exam, completing around four past exam papers should suffice to earn a good grade.",5,4,5,5,True,True,False,True,False,True,False,False,False,0,6,False,False,2,[]
xN4yaxd77K5qNkzETr9tcWhklbaQliG0,2022-23 Fall,"[{'id': 762, 'name': 'WANG, Wei', 'rating': 1}]",False,jwnhy,"Oct 14, 2022",Boring OS concepts,"Common concepts about operating systems.<br />Most of them are like ancient and not updated with current OSs design.<br />All things need to know is right on the slides, so review the slides is sufficient for HW/Exams",The teacher is just a emotionless machine reading out what&#039;s on the slides.<br />So I didn&#039;t pay much attention to the lectures...,"It&#039;s open book and open notes.<br />Everybody gets a high mark in terms of 100, so many of them are getting a trash letter grades.<br />Most problems can be solved using slides.<br /><br />My grade:<br />HW: 99/100 mean 90-ish<br />PA: 100/100 mean 90-ish<br />Mid: 89/100 mean 73 SD 10-ish<br />Final: 84/100 mean 70 SD 13<br /><br />Overall: 92/100 mean 81-82?<br />Letter Grade: A<br /><br />SHIT of SHIT<br />I don&#039;t think it&#039;s necessary for CSE students to work so hard just to learn outdated concepts and basic algorithms.<br /><br />Highly competitive and TAs for most of the time make trivial and mistakes and you&#039;ll receive&nbsp;&nbsp;a LOT clarafication in one semester.<br />In FINAL alone there are TWO round of grading due to marking scheme mistakes.<br /><br />TAs and Prof. really don&#039;t give a shit to this course, but you have to if you want a decent grade.",Including 3 written assignment and 3 programming assignments.<br />Written assignment is just repeating concepts and few computation.<br />Programming assignments are more about &quot;How to use OSs&quot; instead of &quot;How to design OSs and implement.&quot;,1,1,1,5,True,True,False,True,False,True,False,False,False,0,6,False,False,0,[]
vsEZtqxq0tMS1h9zuDmdqlqo5jvaODXd,2024-25 Spring,"[{'id': 113, 'name': 'CHEN, Kai', 'rating': 1}]",False,Jack Lin,"Oct 22, 2025",,"The course content was comprehensive, well-organized, and highly relevant to both academic understanding and real-world applications. It covered essential topics such as process scheduling, memory management, file systems, concurrency.","The instructor was knowledgeable, approachable, and passionate about the subject. Lectures were clear and engaging","The grading scheme was fair, transparent, and aligned with the learning objectives. Assignments and exams tested both conceptual understanding and problem-solving skills. Feedback on projects and exams was timely and constructive, which helped me identify areas for improvement.","The workload was substantial but manageable. Weekly assignments, readings, and programming projects required consistent effort and time management, especially during midterms and finals.",3,3,3,3,True,True,False,True,False,True,False,False,False,0,7,False,False,0,[]
dGG4z18zpmp6ZAo8LUE5bATj56EjEsLV,2023-24 Fall,"[{'id': 762, 'name': 'WANG, Wei', 'rating': 1}]",False,seanZhuh,"Jan 24, 2024",Good Teaching,"The content is easy to understand, even for those who are freshmen.",The style is very detailed and in plain words,good,"4 homeworks and 3 projects. Multiple choices of homework are a little hard than normal one, around 50% of MCs are hard, and 30% are quite easy as long as you check the materials. Fill in blank questions are easy and there won&#039;t be any clever thoughts, just follow the procedure will give you a correct answer. For the projects, it&#039;s more time-consuming than homeworks, you need to pass 50% given test cases and 50% hidden test cases.",5,5,5,4,True,True,False,True,False,True,False,False,False,0,9,False,False,0,[]
sd9hiduqF61rhAX9mTTZjsEFT9AK1sUx,2021-22 Fall,"[{'id': 112, 'name': 'LI, Bo', 'rating': 1}]",False,Z,"Dec 29, 2021",Improved a lot in content,OS Structure<br />Process<br />Thread &amp; Concurrency<br />CPU Scheduling<br />Synchronization<br />Deadlock<br />Main Memory<br />Virtual Memory<br />Mass-Storage System<br />File System<br /><br />The slides are full of content. You need to spend time summarizing it.,The course is purely online. So you can watch the record with 2x speed. Professor explained the concepts clearly. Labs were about reviewing lecture contents or project info sessions. You can ask the TA any questions here.,"Overall 96 -&gt; A+<br />Good news: For the midterm and final, there were more reasoning and calculating questions. Much better than before where all questions were about memorizing. Also, the exams were open book, so no more memorizing :)!","4 hws. Basically, you can google the question and find answers so not a problem.<br />2 projects. Simple C program on Linux. One for redirection and pipe, one for banker&#039;s algorithm. TA will provide all the test cases so you don&#039;t need to spend a lot of time debugging.",4,4,5,5,True,True,False,True,False,True,False,False,False,1,11,False,False,1,[]
BgetwB4d2QVlBExOcOGY1RiUe36HxJDc,2022-23 Spring,"[{'id': 112, 'name': 'LI, Bo', 'rating': 1}, {'id': 113, 'name': 'CHEN, Kai', 'rating': 1}]",False,yongrui,"May 28, 2023",,"Very interesting content, and relevant to real life applications since we all use computers in our daily lives","Lecturers very enthusiastic, although sometimes the explanation can be a little confusing due to slightly ambiguous english phrasing","Almost everything is quite simple to score in. Assignments are straightforward, some parts even copy-paste from lecture notes.<br /><br />Project is quite straigtforward as test cases are given to you.","Theres assignments and small projects, so workload is not trivial. I personally skipped tutorials so I could lessen my workload and it worked out fine.",5,4,5,4,True,True,False,True,False,True,False,False,False,0,10,False,False,0,[]
Ggd5FYA791WasZOL2pxjFv4jx6uHXSka,2022-23 Fall,"[{'id': 762, 'name': 'WANG, Wei', 'rating': 1}]",False,sleepingbag,"Dec 21, 2022",Good Course,"The course contains important concepts about how a computer actually works. To be more detailed, it talks about what sort of algorithm, methods, and designs that are implemented in a computer so that the usage computer resources could be maximized and users could have good experience when using the computer.","Wang Wei is really enthusiastic and professional in teaching this course. He explained each line in the slide in detail, and added extra information in his speech to make things clearer.","homework and programming assignment: <br />I believe most people get almost full mark, not a big deal in this course<br /><br />midterm: <br />I suggest other students to be familiar with using those algorithm and techniques to get the answer. The questions are similar to the past paper. The more well-prepared you are, the better grade you would get.<br /><br />final:<br />Final is harder than midterm. Though the concepts are separated into different chapters, it is really important to understand the concepts thoroughly and join all the knowledge pieces together. <br /><br />I got pretty good scores in midterm and final so I couldn&#039;t really comment on the grade. I think the exams are not about how genius you are or how well you could program, but about how thoroughly you could understand the course materials. So if you pay more effort to understand the contents, you&#039;ll get A range with no doubt.","3 programming assignment (easy, could finish in 2 hours, test cases were given in advance)<br />4 homework (easy MC questions, short answer questions)<br />midterm + final",5,5,5,5,True,True,False,True,False,False,False,False,False,0,10,False,False,0,[]
EIR3X49hgL1L2TFFnPKn3Ny9EgQlL2gc,2020-21 Fall,"[{'id': 762, 'name': 'WANG, Wei', 'rating': 1}]",False,HTH,"Dec 25, 2020",,主要係 OS concepts.<br /><br />Topics:<br />Operating system structures<br />Processes<br />Threads and concurrency<br />CPU scheduling<br />Synchronization tools<br />Deadlocks<br />Memory management strategies<br />Virtual memory management<br />Mass storage system<br />File system implementation<br />Security<br />Protection,Prof講解得幾清晰，唔難follow,4 x Homework: 20%<br />2 x Project Assignment: 30%<br />Midterm: 20%<br />Final: 30%<br /><br />HW1 78<br />HW2 94.5<br />HW3 96<br />HW4 100<br />PA1 100<br />PA2 100<br />Midterm 95.5 (~0.8 sd)<br />Final 92.5 (~1.3 sd)<br /><br />overall 95 -&gt; A+,每份HW可以幾個鐘攪掂<br /><br />PA都唔難，半日就可以做好<br />佢比晒所有test cases，所以基本上滿分唔難<br /><br />Lab唔係compulsory，我淨係上左講PA果兩個Lab，其他基本上都係講revision slides<br /><br />至於midterm同final就比較多concept要記，問concept嘅分數都唔少，另外都有唔少computation嘅題目，果啲要小心慢慢做，好易出錯,4,5,4,4,True,True,False,True,False,True,False,False,False,0,11,False,False,0,[]
mReM401dVx8j9eEw0oq1Gkxgn3SvF5QM,2023-24 Spring,"[{'id': 112, 'name': 'LI, Bo', 'rating': 1}]",False,Shawn Lou,"May 20, 2024",Exactly Good Course,"I understand that you&#039;re currently taking a course and found the midterm exam challenging. To prepare for the final exam, it&#039;s essential to expand your knowledge and understanding of the course material. Here are some suggestions to help you in your exam preparation:<br /><br />Review lecture notes and course materials: Go through your lecture notes, textbooks, and any supplementary materials provided by your instructor. Make sure you understand the key concepts, theories, and formulas covered in the course.<br />Identify areas of weakness: Reflect on the midterm exam and identify the topics or areas where you struggled the most. Focus your study efforts on these areas to improve your understanding and performance.<br />Seek clarification: If there are specific topics or concepts that you find confusing, don&#039;t hesitate to seek clarification from your professor, teaching assistant, or classmates. They can provide additional explanations or resources to help you grasp difficult concepts.<br />Practice with sample questions: Look for practice questions or past exam papers related to the course. Attempting these questions will familiarize you with the exam format and allow you to apply your knowledge to solve problems similar to those that may appear on the final exam.<br />Form study groups: Collaborating with fellow classmates can be beneficial. Organize study groups to discuss and review course material together. Explaining concepts to others can deepen your understanding, and your peers may offer different perspectives and insights.<br />Utilize additional resources: If you feel the need for further explanations or examples, consider utilizing online resources, video tutorials, or academic websites related to your course topic. These resources can provide alternative explanations and additional practice opportunities.<br />Create a study schedule: Plan your study sessions in advance and create a schedule that allows for regular review and practice. Breaking down your study material into smaller, manageable chunks can help prevent procrastination and ensure comprehensive coverage of the course content.<br />Take care of yourself: Don&#039;t forget the importance of self-care during exam preparation. Get enough sleep, maintain a healthy diet, exercise regularly, and manage your stress levels. Taking care of your well-being will contribute to better focus and concentration during your study sessions.<br />Remember, effective exam preparation requires consistent effort and dedication. Give yourself sufficient time to review and practice, and don&#039;t hesitate to seek help when needed. Good luck with your final exam!","Teaching is good, and I am really appreciate it.",I do not get the grading.,Work load is ok for 3 projects and 4 homeworks.,4,5,4,5,True,True,False,False,True,False,False,False,False,0,12,False,False,0,[]
